Client Name,origincity_code,origincity_lat,origincity_long,destcity_code,destcity_lat,destcity_long,Depart_Days_Count_Sum,all_competitors,competitor_count
SK,NCE,43.6652777777778,7.215,OSL,59.9,10.6166666666667,540,"DY,SK",2
SK,NCE,43.6652777777778,7.215,STO,59.35,17.95,1080,"DY,SK,EW",3
SK,NYC,40.7516666666667,-73.9941666666667,AMS,52.3080555555556,4.76416666666667,182,"SK,LH",2
SK,NYC,40.7516666666667,-73.9941666666667,ATH,37.9363888888889,23.9444444444444,182,"SK,LH",2
SK,NYC,40.7516666666667,-73.9941666666667,CPH,55.6166666666667,12.65,3885,"LH,SK,KL,FI,BA,DL",6
SK,NYC,40.7516666666667,-73.9941666666667,HEL,60.3172222222222,24.9633333333333,182,"SK,FI",2
SK,NYC,40.7516666666667,-73.9941666666667,MIL,45.4666666666667,9.20277777777778,182,"SK,LH",2
SK,NYC,40.7516666666667,-73.9941666666667,OSL,59.9,10.6166666666667,3004,"LH,SK,N0,KL,FI,DL",6
SK,NYC,40.7516666666667,-73.9941666666667,STO,59.35,17.95,2901,"LH,SK,KL,BA,DL",5
SK,NYC,40.7516666666667,-73.9941666666667,TLL,59.4133333333333,24.8325,182,"AY,SK",2
SK,NYC,40.7516666666667,-73.9941666666667,WAW,52.2294444444444,21.0122222222222,182,"SK,LH",2
SK,OLB,40.8986111111111,9.51777777777778,CPH,55.6166666666667,12.65,210,"SK,DY,FR",3
SK,OPO,41.2355555555556,-8.67805555555555,CPH,55.6166666666667,12.65,1042,"DY,SK",2
SK,OSD,63.1944444444444,14.5002777777778,STO,59.35,17.95,364,"SK,TF",2
SK,OSL,59.9,10.6166666666667,AES,62.5602777777778,6.11027777777778,273,"DY,SK",2
SK,OSL,59.9,10.6166666666667,AGP,36.7213888888889,-4.42138888888889,810,"DY,SK",2
SK,OSL,59.9,10.6166666666667,ALC,38.3458333333333,-0.490555555555556,1080,"SK,DY,FR",3
SK,OSL,59.9,10.6166666666667,ALF,69.9761111111111,23.3716666666667,1620,"DY,SK",2
SK,OSL,59.9,10.6166666666667,AMS,52.3080555555556,4.76416666666667,1089,"SK,DY,KL",3
SK,OSL,59.9,10.6166666666667,ATH,37.9363888888889,23.9444444444444,810,"SK,DY,A3",3
SK,OSL,59.9,10.6166666666667,ATL,33.65,-84.4333333333333,2416,"LH,SK,KL,BA,DL",5
SK,OSL,59.9,10.6166666666667,AYT,36.8986111111111,30.8005555555556,140,"DY,SK",2
SK,OSL,59.9,10.6166666666667,BCN,41.4166666666667,2.16666666666667,399,"DY,SK,VY",3
SK,OSL,59.9,10.6166666666667,BER,52.5333333333333,13.4166666666667,362,"DY,SK",2
SK,OSL,59.9,10.6166666666667,BGO,60.2933333333333,5.21805555555556,455,"DY,SK,WF",3
SK,OSL,59.9,10.6166666666667,BKK,13.7333333333333,100.5,1510,"QR,LH,SK,N0,AY,TG",6
SK,OSL,59.9,10.6166666666667,BLL,55.7402777777778,9.15166666666667,182,"DY,SK",2
SK,OSL,59.9,10.6166666666667,BOO,67.2691666666667,14.3652777777778,810,"DY,SK",2
SK,OSL,59.9,10.6166666666667,BOS,42.3666666666667,-71.0,2416,"LH,SK,FI,BA,DL",5
SK,OSL,59.9,10.6166666666667,BRU,50.9027777777778,4.48333333333333,861,"SK,SN",2
SK,OSL,59.9,10.6166666666667,CHI,41.8744444444444,-87.6394444444445,2235,"LH,SK,KL,FI,BA",5
SK,OSL,59.9,10.6166666666667,CHQ,35.5316666666667,24.1497222222222,708,"DY,SK",2
SK,OSL,59.9,10.6166666666667,CPH,55.6166666666667,12.65,182,"DY,SK",2
SK,OSL,59.9,10.6166666666667,CTA,37.4666666666667,15.0638888888889,140,"DY,SK",2
SK,OSL,59.9,10.6166666666667,DUB,53.4213888888889,-6.27,362,"DY,SK",2
SK,OSL,59.9,10.6166666666667,DUS,51.2166666666667,6.76666666666667,1224,"DY,SK,EW",3
SK,OSL,59.9,10.6166666666667,EDI,55.95,-3.3725,362,"DY,SK",2
SK,OSL,59.9,10.6166666666667,EVE,68.4913888888889,16.6780555555556,273,"DY,SK",2
SK,OSL,59.9,10.6166666666667,FAO,37.0144444444444,-7.96583333333333,140,"DY,SK",2
SK,OSL,59.9,10.6166666666667,GZP,36.2980555555556,32.2902777777778,416,"DY,SK",2
SK,OSL,59.9,10.6166666666667,HAM,53.6333333333333,9.98333333333333,362,"DY,SK",2
SK,OSL,59.9,10.6166666666667,HAU,59.3452777777778,5.20833333333333,273,"DY,SK",2
SK,OSL,59.9,10.6166666666667,KKN,69.7258333333333,29.8913888888889,273,"DY,SK",2
SK,OSL,59.9,10.6166666666667,KRS,58.1333333333333,8.01666666666667,273,"DY,SK",2
SK,OSL,59.9,10.6166666666667,KSU,63.1116666666667,7.82444444444444,182,SK,1
SK,OSL,59.9,10.6166666666667,LAX,33.9333333333333,-118.4,2505,"LH,SK,N0,KL,BA,DL",6
SK,OSL,59.9,10.6166666666667,LCA,34.875,33.6247222222222,768,"DY,SK",2
SK,OSL,59.9,10.6166666666667,LON,51.5,-0.166666666666667,1135,"SK,DY,BA",3
SK,OSL,59.9,10.6166666666667,LPA,27.9319444444444,-15.3866666666667,1350,"DY,BT,SK",3
SK,OSL,59.9,10.6166666666667,LYR,78.2461111111111,15.4655555555556,1620,"DY,SK",2
SK,OSL,59.9,10.6166666666667,MAN,53.3536111111111,-2.275,362,"DY,SK",2
SK,OSL,59.9,10.6166666666667,MIA,25.8,-80.2833333333333,1208,"SK,BA,AF,LH",4
SK,OSL,59.9,10.6166666666667,MIL,45.4666666666667,9.20277777777778,810,"DY,SK",2
SK,OSL,59.9,10.6166666666667,MOL,62.7447222222222,7.2625,273,"DY,SK",2
SK,OSL,59.9,10.6166666666667,NCE,43.6652777777778,7.215,540,"DY,SK",2
SK,OSL,59.9,10.6166666666667,NYC,40.7516666666667,-73.9941666666667,3246,"LH,SK,N0,KL,FI",5
SK,OSL,59.9,10.6166666666667,PAR,48.8666666666667,2.33333333333333,997,"SK,DY,AF",3
SK,OSL,59.9,10.6166666666667,PMI,39.5516666666667,2.73888888888889,540,"DY,SK",2
SK,OSL,59.9,10.6166666666667,PSA,43.6827777777778,10.3955555555556,140,"DY,SK",2
SK,OSL,59.9,10.6166666666667,PUY,44.8936111111111,13.9222222222222,140,"DY,SK",2
SK,OSL,59.9,10.6166666666667,REK,64.15,-21.95,905,"DY,SK,FI",3
SK,OSL,59.9,10.6166666666667,ROM,41.9,12.4833333333333,410,"DY,SK",2
SK,OSL,59.9,10.6166666666667,SEA,47.45,-122.3,369,"SK,FI,DL",3
SK,OSL,59.9,10.6166666666667,SFO,37.6188888888889,-122.391666666667,2054,"SK,KL,BA,LH",4
SK,OSL,59.9,10.6166666666667,SHA,31.1,121.366666666667,1080,"AY,SK,KL,LH",4
SK,OSL,59.9,10.6166666666667,SPU,43.5388888888889,16.2980555555556,282,"DY,SK",2
SK,OSL,59.9,10.6166666666667,STO,59.35,17.95,182,"DY,SK",2
SK,OSL,59.9,10.6166666666667,SVG,58.8766666666667,5.63777777777778,273,"DY,SK",2
SK,OSL,59.9,10.6166666666667,TCI,28.3166666666667,-16.5666666666667,396,"DY,SK",2
SK,OSL,59.9,10.6166666666667,TIV,42.4047222222222,18.7233333333333,140,"DY,SK",2
SK,OSL,59.9,10.6166666666667,TLL,59.4133333333333,24.8325,997,"DY,BT,SK",3
SK,OSL,59.9,10.6166666666667,TOS,69.6833333333333,18.9188888888889,273,"DY,SK",2
SK,OSL,59.9,10.6166666666667,TRD,63.6,10.3833333333333,455,"DY,SK,WF",3
SK,OSL,59.9,10.6166666666667,TYO,35.7,139.766666666667,2614,"QR,LH,SK,AF,AY",5
SK,OSL,59.9,10.6166666666667,VCE,45.4386111111111,12.3166666666667,140,"DY,SK",2
SK,OSL,59.9,10.6166666666667,WAS,38.8833333333333,-77.0333333333333,1784,"SK,LH,BA,FI",4
SK,OSL,59.9,10.6166666666667,YTO,43.65,-79.3833333333333,620,"SK,LH,FI",3
SK,OSL,59.9,10.6166666666667,ZRH,47.45,8.55,816,"SK,LX",2
SK,PAR,48.8666666666667,2.33333333333333,BKK,13.7333333333333,100.5,182,"SK,AF",2
SK,PAR,48.8666666666667,2.33333333333333,CPH,55.6166666666667,12.65,997,"SK,DY,AF",3
SK,PAR,48.8666666666667,2.33333333333333,HEL,60.3172222222222,24.9633333333333,543,"AY,SK,KL",3
SK,PAR,48.8666666666667,2.33333333333333,OSL,59.9,10.6166666666667,997,"SK,DY,AF",3
SK,PAR,48.8666666666667,2.33333333333333,STO,59.35,17.95,997,"SK,DY,AF",3
SK,PLQ,55.9733333333333,21.0938888888889,CPH,55.6166666666667,12.65,181,SK,1
SK,PMI,39.5516666666667,2.73888888888889,CPH,55.6166666666667,12.65,1350,"FR,VY,SK,DY,U2",5
SK,PMI,39.5516666666667,2.73888888888889,GOT,57.7166666666667,11.9666666666667,810,"SK,DY,FR",3
SK,PMI,39.5516666666667,2.73888888888889,OSL,59.9,10.6166666666667,540,"DY,SK",2
SK,PMI,39.5516666666667,2.73888888888889,STO,59.35,17.95,1080,"SK,DY,FR,EW",4
SK,PMO,38.1819444444444,13.0994444444444,CPH,55.6166666666667,12.65,532,"DY,SK",2
SK,PMO,38.1819444444444,13.0994444444444,STO,59.35,17.95,140,"DY,SK",2
SK,POZ,52.4061111111111,16.925,CPH,55.6166666666667,12.65,1014,"FR,LO,SK",3
SK,PRG,50.1011111111111,14.2602777777778,CPH,55.6166666666667,12.65,627,"SK,DY,FR",3
SK,PRG,50.1011111111111,14.2602777777778,STO,59.35,17.95,624,"DY,SK,EW",3
SK,PSA,43.6827777777778,10.3955555555556,CPH,55.6166666666667,12.65,507,"SK,DY,FR",3
SK,PSA,43.6827777777778,10.3955555555556,OSL,59.9,10.6166666666667,140,"DY,SK",2
SK,PUY,44.8936111111111,13.9222222222222,CPH,55.6166666666667,12.65,140,"DY,SK",2
SK,PUY,44.8936111111111,13.9222222222222,OSL,59.9,10.6166666666667,140,"DY,SK",2
SK,REK,64.15,-21.95,CPH,55.6166666666667,12.65,1086,"OG,SK,FI",3
SK,REK,64.15,-21.95,OSL,59.9,10.6166666666667,905,"DY,SK,FI",3
SK,REK,64.15,-21.95,STO,59.35,17.95,181,FI,1
SK,RHO,36.4055555555556,28.0861111111111,CPH,55.6166666666667,12.65,140,"DY,SK",2
SK,RHO,36.4055555555556,28.0861111111111,STO,59.35,17.95,210,"SK,DY,FR",3
SK,RNB,56.2666666666667,15.265,STO,59.35,17.95,364,"SK,TF",2
SK,ROM,41.9,12.4833333333333,CPH,55.6166666666667,12.65,1080,"SK,DY,FR",3
SK,ROM,41.9,12.4833333333333,OSL,59.9,10.6166666666667,410,"DY,SK",2
SK,ROM,41.9,12.4833333333333,STO,59.35,17.95,630,"DY,SK,EW",3
SK,SDL,62.5280555555556,17.4438888888889,STO,59.35,17.95,182,SK,1
SK,SEA,47.45,-122.3,CPH,55.6166666666667,12.65,369,"SK,FI,DL",3
SK,SEA,47.45,-122.3,OSL,59.9,10.6166666666667,369,"SK,FI,DL",3
SK,SEA,47.45,-122.3,STO,59.35,17.95,369,"SK,FI,DL",3
SK,SFO,37.6188888888889,-122.391666666667,AMS,52.3080555555556,4.76416666666667,455,"SK,KL,BA",3
SK,SFO,37.6188888888889,-122.391666666667,CPH,55.6166666666667,12.65,1353,"SK,BA,LH",3
SK,SFO,37.6188888888889,-122.391666666667,MIL,45.4666666666667,9.20277777777778,455,"SK,BA,LH",3
SK,SFO,37.6188888888889,-122.391666666667,OSL,59.9,10.6166666666667,1804,"SK,KL,BA,LH",4
SK,SFO,37.6188888888889,-122.391666666667,STO,59.35,17.95,1804,"SK,KL,BA,LH",4
SK,SFT,64.6247222222222,21.0769444444444,STO,59.35,17.95,550,"DY,SK",2
SK,SHA,31.1,121.366666666667,CPH,55.6166666666667,12.65,1620,"AY,SK,LH,HO",4
SK,SHA,31.1,121.366666666667,OSL,59.9,10.6166666666667,1350,"AY,SK,LH",3
SK,SHA,31.1,121.366666666667,STO,59.35,17.95,1350,"AY,SK,LH",3
SK,SKG,40.5197222222222,22.9708333333333,CPH,55.6166666666667,12.65,140,"FR,SK",2
SK,SKG,40.5197222222222,22.9708333333333,STO,59.35,17.95,465,"SK,FR,A3",3
SK,SPU,43.5388888888889,16.2980555555556,BGO,60.2933333333333,5.21805555555556,120,"DY,SK",2
SK,SPU,43.5388888888889,16.2980555555556,CPH,55.6166666666667,12.65,366,"DY,SK",2
SK,SPU,43.5388888888889,16.2980555555556,OSL,59.9,10.6166666666667,296,"DY,SK",2
SK,SPU,43.5388888888889,16.2980555555556,STO,59.35,17.95,338,"DY,SK",2
SK,SPU,43.5388888888889,16.2980555555556,SVG,58.8766666666667,5.63777777777778,140,"DY,SK",2
SK,STO,59.35,17.95,AGA,30.325,-9.41305555555556,296,"DY,SK",2
SK,STO,59.35,17.95,AGH,56.2961111111111,12.8472222222222,364,"SK,TF",2
SK,STO,59.35,17.95,AGP,36.7213888888889,-4.42138888888889,1350,"SK,DY,FR,EW",4
SK,STO,59.35,17.95,ALC,38.3458333333333,-0.490555555555556,1350,"SK,DY,FR,EW",4
SK,STO,59.35,17.95,AMS,52.3080555555556,4.76416666666667,1089,"SK,DY,KL",3
SK,STO,59.35,17.95,ATH,37.9363888888889,23.9444444444444,810,"SK,DY,A3",3
SK,STO,59.35,17.95,ATL,33.65,-84.4333333333333,2416,"LH,SK,KL,BA,DL",5
SK,STO,59.35,17.95,AYT,36.8986111111111,30.8005555555556,280,"DY,XQ,SK,PC",4
SK,STO,59.35,17.95,BCN,41.4166666666667,2.16666666666667,1620,"FR,EW,VY,SK,DY",5
SK,STO,59.35,17.95,BER,52.5333333333333,13.4166666666667,362,"DY,SK",2
SK,STO,59.35,17.95,BEY,33.8208333333333,35.4883333333333,475,"EW,SK",2
SK,STO,59.35,17.95,BGO,60.2933333333333,5.21805555555556,364,"DY,SK",2
SK,STO,59.35,17.95,BKK,13.7333333333333,100.5,1661,"LH,SK,TK,AY,TG",5
SK,STO,59.35,17.95,BLQ,44.5311111111111,11.2972222222222,140,"FR,SK",2
SK,STO,59.35,17.95,BOS,42.3666666666667,-71.0,2416,"LH,SK,UA,FI,BA",5
SK,STO,59.35,17.95,BRU,50.9027777777778,4.48333333333333,997,"FR,SK,SN",3
SK,STO,59.35,17.95,CHI,41.8744444444444,-87.6394444444445,2235,"LH,SK,KL,FI,BA",5
SK,STO,59.35,17.95,CHQ,35.5316666666667,24.1497222222222,210,"SK,DY,FR",3
SK,STO,59.35,17.95,CPH,55.6166666666667,12.65,182,"DY,SK",2
SK,STO,59.35,17.95,DUB,53.4213888888889,-6.27,543,"SK,DY,FR",3
SK,STO,59.35,17.95,DUS,51.2166666666667,6.76666666666667,816,"EW,SK",2
SK,STO,59.35,17.95,EDI,55.95,-3.3725,362,"DY,SK",2
SK,STO,59.35,17.95,FAO,37.0144444444444,-7.96583333333333,540,"DY,SK",2
SK,STO,59.35,17.95,FRA,50.0333333333333,8.56666666666667,454,"SK,LH",2
SK,STO,59.35,17.95,GOT,57.7166666666667,11.9666666666667,544,"SK,TF",2
SK,STO,59.35,17.95,GVA,46.2380555555556,6.10888888888889,1224,"SK,LX,U2",3
SK,STO,59.35,17.95,HAJ,52.45,9.7,1086,"SK,KL,LH",3
SK,STO,59.35,17.95,HAM,53.6333333333333,9.98333333333333,362,"EW,SK",2
SK,STO,59.35,17.95,HEL,60.3172222222222,24.9633333333333,543,"AY,DY,SK",3
SK,STO,59.35,17.95,KRN,67.8219444444444,20.3366666666667,273,"DY,SK",2
SK,STO,59.35,17.95,LAX,33.9333333333333,-118.4,2505,"LH,SK,KL,AY,BA",5
SK,STO,59.35,17.95,LCA,34.875,33.6247222222222,774,"DY,SK",2
SK,STO,59.35,17.95,LIS,38.7741666666667,-9.13416666666667,210,"DY,SK,TP",3
SK,STO,59.35,17.95,LLA,65.5438888888889,22.1219444444444,273,"DY,SK",2
SK,STO,59.35,17.95,LON,51.5,-0.166666666666667,1135,"SK,DY,BA",3
SK,STO,59.35,17.95,LPA,27.9319444444444,-15.3866666666667,810,"DY,SK",2
SK,STO,59.35,17.95,MAN,53.3536111111111,-2.275,362,"DY,SK",2
SK,STO,59.35,17.95,MIA,25.8,-80.2833333333333,1661,"LH,SK,KL,AY,BA",5
SK,STO,59.35,17.95,MIL,45.4666666666667,9.20277777777778,1620,"FR,LH,SK,LX,U2",5
SK,STO,59.35,17.95,MMA,55.6,13.0666666666667,634,"SK,TF",2
SK,STO,59.35,17.95,NAP,40.8833333333333,14.2833333333333,280,"DY,SK,EW",3
SK,STO,59.35,17.95,NCE,43.6652777777778,7.215,1080,"DY,SK,EW",3
SK,STO,59.35,17.95,NYC,40.7516666666667,-73.9941666666667,3894,"LH,SK,UA,KL,AY,BA,DL",7
SK,STO,59.35,17.95,OSD,63.1944444444444,14.5002777777778,364,"SK,TF",2
SK,STO,59.35,17.95,OSL,59.9,10.6166666666667,182,"DY,SK",2
SK,STO,59.35,17.95,PAR,48.8666666666667,2.33333333333333,997,"SK,DY,AF",3
SK,STO,59.35,17.95,PMI,39.5516666666667,2.73888888888889,1080,"SK,DY,FR,EW",4
SK,STO,59.35,17.95,PMO,38.1819444444444,13.0994444444444,140,"DY,SK",2
SK,STO,59.35,17.95,PRG,50.1011111111111,14.2602777777778,624,"DY,SK,EW",3
SK,STO,59.35,17.95,REK,64.15,-21.95,181,FI,1
SK,STO,59.35,17.95,RHO,36.4055555555556,28.0861111111111,210,"SK,DY,FR",3
SK,STO,59.35,17.95,RNB,56.2666666666667,15.265,364,"SK,TF",2
SK,STO,59.35,17.95,ROM,41.9,12.4833333333333,630,"DY,SK,EW",3
SK,STO,59.35,17.95,SEA,47.45,-122.3,369,"SK,FI,DL",3
SK,STO,59.35,17.95,SFO,37.6188888888889,-122.391666666667,2235,"SK,KL,BA,LH",4
SK,STO,59.35,17.95,SFT,64.6247222222222,21.0769444444444,550,"DY,SK",2
SK,STO,59.35,17.95,SHA,31.1,121.366666666667,1080,"AY,SK,KL,LH",4
SK,STO,59.35,17.95,SKG,40.5197222222222,22.9708333333333,465,"SK,FR,A3",3
SK,STO,59.35,17.95,SPU,43.5388888888889,16.2980555555556,338,"DY,SK",2
SK,STO,59.35,17.95,TCI,28.3166666666667,-16.5666666666667,396,"DY,SK",2
SK,STO,59.35,17.95,TLL,59.4133333333333,24.8325,724,"FR,BT,SK",3
SK,STO,59.35,17.95,TRD,63.6,10.3833333333333,91,SK,1
SK,STO,59.35,17.95,TYO,35.7,139.766666666667,2857,"QR,LH,SK,NH,AF,AY",6
SK,STO,59.35,17.95,UME,63.7919444444444,20.2827777777778,455,"DY,SK,TF",3
SK,STO,59.35,17.95,VBY,57.6627777777778,18.3461111111111,815,"DY,SK,TF",3
SK,STO,59.35,17.95,VNO,54.6341666666667,25.2858333333333,543,"SK,DY,FR",3
SK,STO,59.35,17.95,WAS,38.8833333333333,-77.0333333333333,1784,"SK,LH,FI",3
SK,STO,59.35,17.95,YTO,43.65,-79.3833333333333,796,"SK,LH,AC,FI",4
SK,STO,59.35,17.95,ZRH,47.45,8.55,816,"SK,LX",2
SK,STR,48.6833333333333,9.2,CPH,55.6166666666667,12.65,181,SK,1
SK,STR,48.6833333333333,9.2,OSL,59.9,10.6166666666667,362,"SK,LH",2
SK,STR,48.6833333333333,9.2,STO,59.35,17.95,362,"SK,LH",2
SK,SVG,58.8766666666667,5.63777777777778,ABZ,57.2041666666667,-2.20027777777778,362,"SK,WF",2
SK,SVG,58.8766666666667,5.63777777777778,ALC,38.3458333333333,-0.490555555555556,408,"DY,SK",2
SK,SVG,58.8766666666667,5.63777777777778,BGO,60.2933333333333,5.21805555555556,455,"DY,SK,WF",3
SK,SVG,58.8766666666667,5.63777777777778,BOO,67.2691666666667,14.3652777777778,273,"DY,SK,WF",3
SK,SVG,58.8766666666667,5.63777777777778,CPH,55.6166666666667,12.65,182,"DY,SK",2
SK,SVG,58.8766666666667,5.63777777777778,LON,51.5,-0.166666666666667,543,"DY,SK",2
SK,SVG,58.8766666666667,5.63777777777778,MIL,45.4666666666667,9.20277777777778,84,"DY,SK",2
SK,SVG,58.8766666666667,5.63777777777778,OSL,59.9,10.6166666666667,273,"DY,SK",2
SK,SVG,58.8766666666667,5.63777777777778,SPU,43.5388888888889,16.2980555555556,140,"DY,SK",2
SK,SVG,58.8766666666667,5.63777777777778,TOS,69.6833333333333,18.9188888888889,273,"DY,SK,WF",3
SK,SVG,58.8766666666667,5.63777777777778,TRD,63.6,10.3833333333333,728,"DY,SK,WF",3
SK,SZG,47.7936111111111,13.0044444444444,CPH,55.6166666666667,12.65,543,"DY,SK,EW",3
SK,TCI,28.3166666666667,-16.5666666666667,CPH,55.6166666666667,12.65,990,"DY,SK,VY",3
SK,TCI,28.3166666666667,-16.5666666666667,OSL,59.9,10.6166666666667,396,"DY,SK",2
SK,TCI,28.3166666666667,-16.5666666666667,STO,59.35,17.95,396,"DY,SK",2
SK,TIV,42.4047222222222,18.7233333333333,CPH,55.6166666666667,12.65,140,"DY,SK",2
SK,TIV,42.4047222222222,18.7233333333333,OSL,59.9,10.6166666666667,140,"DY,SK",2
SK,TLL,59.4133333333333,24.8325,CPH,55.6166666666667,12.65,816,"SK,BT",2
SK,TLL,59.4133333333333,24.8325,NYC,40.7516666666667,-73.9941666666667,182,"AY,SK",2
SK,TLL,59.4133333333333,24.8325,OSL,59.9,10.6166666666667,997,"DY,BT,SK",3
SK,TLL,59.4133333333333,24.8325,STO,59.35,17.95,724,"FR,BT,SK",3
SK,TOS,69.6833333333333,18.9188888888889,ALF,69.9761111111111,23.3716666666667,992,"DY,SK,WF",3
SK,TOS,69.6833333333333,18.9188888888889,BOO,67.2691666666667,14.3652777777778,364,"SK,WF",2
SK,TOS,69.6833333333333,18.9188888888889,LYR,78.2461111111111,15.4655555555556,810,"DY,SK",2
SK,TOS,69.6833333333333,18.9188888888889,OSL,59.9,10.6166666666667,273,"DY,SK",2
SK,TOS,69.6833333333333,18.9188888888889,SVG,58.8766666666667,5.63777777777778,273,"DY,SK,WF",3
SK,TOS,69.6833333333333,18.9188888888889,TRD,63.6,10.3833333333333,728,"SK,WF",2
SK,TRD,63.6,10.3833333333333,BGO,60.2933333333333,5.21805555555556,819,"DY,SK,WF",3
SK,TRD,63.6,10.3833333333333,BOO,67.2691666666667,14.3652777777778,364,"SK,WF",2
SK,TRD,63.6,10.3833333333333,CPH,55.6166666666667,12.65,273,"DY,SK",2
SK,TRD,63.6,10.3833333333333,KRS,58.1333333333333,8.01666666666667,273,"DY,SK,WF",3
SK,TRD,63.6,10.3833333333333,OSL,59.9,10.6166666666667,455,"DY,SK,WF",3
SK,TRD,63.6,10.3833333333333,STO,59.35,17.95,91,SK,1
SK,TRD,63.6,10.3833333333333,SVG,58.8766666666667,5.63777777777778,728,"DY,SK,WF",3
SK,TRD,63.6,10.3833333333333,TOS,69.6833333333333,18.9188888888889,728,"SK,WF",2
SK,TYO,35.7,139.766666666667,AMS,52.3080555555556,4.76416666666667,364,"SK,KL",2
SK,TYO,35.7,139.766666666667,BGO,60.2933333333333,5.21805555555556,902,AY,1
SK,TYO,35.7,139.766666666667,CPH,55.6166666666667,12.65,3786,"EK,SK,NH,KL,AY,JL",6
SK,TYO,35.7,139.766666666667,HAM,53.6333333333333,9.98333333333333,182,"SK,LH",2
SK,TYO,35.7,139.766666666667,OSL,59.9,10.6166666666667,3786,"EK,SK,NH,KL,AY,JL",6
SK,TYO,35.7,139.766666666667,STO,59.35,17.95,4029,"EK,SK,NH,KL,AY,JL",6
SK,UME,63.7919444444444,20.2827777777778,STO,59.35,17.95,455,"DY,SK,TF",3
SK,VBY,57.6627777777778,18.3461111111111,STO,59.35,17.95,725,"DY,SK,TF",3
SK,VCE,45.4386111111111,12.3166666666667,CPH,55.6166666666667,12.65,621,"SK,DY,FR",3
SK,VCE,45.4386111111111,12.3166666666667,OSL,59.9,10.6166666666667,140,"DY,SK",2
SK,VIE,48.1102777777778,16.5780555555556,CPH,55.6166666666667,12.65,181,OS,1
SK,VLC,39.4697222222222,-0.376111111111111,CPH,55.6166666666667,12.65,540,"DY,SK",2
SK,VNO,54.6341666666667,25.2858333333333,ATL,33.65,-84.4333333333333,182,"SK,LH",2
SK,VNO,54.6341666666667,25.2858333333333,BOS,42.3666666666667,-71.0,182,"SK,LH",2
SK,VNO,54.6341666666667,25.2858333333333,CHI,41.8744444444444,-87.6394444444445,182,"SK,LH",2
SK,VNO,54.6341666666667,25.2858333333333,CPH,55.6166666666667,12.65,181,SK,1
SK,VNO,54.6341666666667,25.2858333333333,LAX,33.9333333333333,-118.4,182,"SK,LH",2
SK,VNO,54.6341666666667,25.2858333333333,MIA,25.8,-80.2833333333333,604,"SK,LH",2
SK,VNO,54.6341666666667,25.2858333333333,NYC,40.7516666666667,-73.9941666666667,364,"SK,LH",2
SK,VNO,54.6341666666667,25.2858333333333,SFO,37.6188888888889,-122.391666666667,182,"SK,LH",2
SK,VNO,54.6341666666667,25.2858333333333,STO,59.35,17.95,543,"SK,DY,FR",3
SK,VNO,54.6341666666667,25.2858333333333,WAS,38.8833333333333,-77.0333333333333,182,"SK,LH",2
SK,WAS,38.8833333333333,-77.0333333333333,CPH,55.6166666666667,12.65,1623,"SK,LH,BA,FI",4
SK,WAS,38.8833333333333,-77.0333333333333,MIL,45.4666666666667,9.20277777777778,182,"SK,LH",2
SK,WAS,38.8833333333333,-77.0333333333333,OSL,59.9,10.6166666666667,1353,"SK,LH,BA,FI",4
SK,WAS,38.8833333333333,-77.0333333333333,STO,59.35,17.95,1353,"SK,LH,BA,FI",4
SK,WAS,38.8833333333333,-77.0333333333333,WAW,52.2294444444444,21.0122222222222,544,"SK,LH",2
SK,WAW,52.2294444444444,21.0122222222222,CPH,55.6166666666667,12.65,815,"W6,LO,SK",3
SK,YTO,43.65,-79.3833333333333,CPH,55.6166666666667,12.65,1456,"SK,LH,AC,FI",4
SK,YTO,43.65,-79.3833333333333,OSL,59.9,10.6166666666667,883,"SK,LH,FI",3
SK,YTO,43.65,-79.3833333333333,STO,59.35,17.95,1180,"SK,LH,AC,FI",4
SK,ZAD,44.1083333333333,15.3466666666667,CPH,55.6166666666667,12.65,210,"SK,DY,FR",3
SK,ZRH,47.45,8.55,CPH,55.6166666666667,12.65,816,"SK,LX",2
SK,ZRH,47.45,8.55,OSL,59.9,10.6166666666667,816,"SK,LX",2
SK,ZRH,47.45,8.55,STO,59.35,17.95,816,"SK,LX",2
WN,ABQ,35.0405555555556,-106.609444444444,ALB,42.7333333333333,-73.8,1210,"ALL,AA",2
WN,ABQ,35.0405555555556,-106.609444444444,ATL,33.65,-84.4333333333333,1210,"ALL,AA",2
WN,ABQ,35.0405555555556,-106.609444444444,AUS,30.3,-97.7833333333333,1210,"ALL,AA",2
WN,ABQ,35.0405555555556,-106.609444444444,BNA,36.1244444444444,-86.6783333333333,1210,"ALL,AA",2
WN,ABQ,35.0405555555556,-106.609444444444,BOI,43.5644444444444,-116.222777777778,1210,"ALL,AA",2
WN,ABQ,35.0405555555556,-106.609444444444,BOS,42.3666666666667,-71.0,1210,"ALL,AA",2
WN,ABQ,35.0405555555556,-106.609444444444,BUR,34.2005555555556,-118.358611111111,1210,"ALL,AA",2
WN,ABQ,35.0405555555556,-106.609444444444,BWI,39.1666666666667,-76.6666666666667,1210,"ALL,AA",2
WN,ABQ,35.0405555555556,-106.609444444444,CHI,41.8744444444444,-87.6394444444445,1815,"ALL,AA",2
WN,ABQ,35.0405555555556,-106.609444444444,CLE,41.4166666666667,-81.85,1210,"ALL,AA",2
